var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
5,synchronous,80,100,5,0.9876543209876543,BDE,0.4666666666666667,0.3684210526315789
7,synchronous,50,100,1,0.8462745098039216,MDL,0.3888888888888889,0.3181818181818182
7,synchronous,50,100,1,0.8462745098039216,BDE,0.3888888888888889,0.3181818181818182
5,synchronous,20,20,5,0.9547619047619048,MDL,0.38461538461538464,0.29411764705882354
5,synchronous,20,20,5,0.9547619047619048,BDE,0.4166666666666667,0.3125
16,synchronous,5,100,3,0.3933333333333333,MDL,0.15384615384615385,0.13559322033898305
16,synchronous,5,100,3,0.3933333333333333,BDE,0.18867924528301888,0.16666666666666666
5,synchronous,80,50,1,0.9795,MDL,1.0,0.7142857142857143
5,synchronous,80,50,1,0.9795,BDE,1.0,0.7142857142857143
7,synchronous,5,100,5,0.8,MDL,0.26666666666666666,0.21052631578947367
7,synchronous,5,100,5,0.8,BDE,0.23076923076923078,0.17647058823529413
13,synchronous,20,20,3,0.9225,MDL,0.08823529411764706,0.05405405405405406
13,synchronous,20,20,3,0.9225,BDE,0.08571428571428572,0.05263157894736842
13,synchronous,80,20,1,0.953125,MDL,0.3225806451612903,0.30303030303030304
13,synchronous,80,20,1,0.953125,BDE,0.2903225806451613,0.2727272727272727
7,synchronous,80,20,3,0.9648148148148148,MDL,0.3125,0.25
7,synchronous,80,20,3,0.9648148148148148,BDE,0.3333333333333333,0.2631578947368421
7,synchronous,50,100,5,0.9649019607843137,MDL,0.5,0.3888888888888889
7,synchronous,50,100,5,0.9649019607843137,BDE,0.5384615384615384,0.4117647058823529
13,synchronous,50,100,3,0.9429411764705883,MDL,0.23809523809523808,0.2
13,synchronous,50,100,3,0.9429411764705883,BDE,0.23809523809523808,0.2
7,synchronous,20,50,3,0.95,MDL,0.2,0.14285714285714285
7,synchronous,20,50,3,0.95,BDE,0.2,0.14285714285714285
10,synchronous,50,100,1,1.0,MDL,0.4827586206896552,0.37142857142857144
10,synchronous,50,100,1,1.0,BDE,0.4827586206896552,0.37142857142857144
10,synchronous,50,50,1,0.9584,MDL,0.8,0.64
10,synchronous,50,50,1,0.9584,BDE,0.8,0.64
7,synchronous,20,20,3,0.8809523809523809,MDL,0.2857142857142857,0.2222222222222222
7,synchronous,20,20,3,0.8809523809523809,BDE,0.35714285714285715,0.2777777777777778
10,synchronous,80,50,1,1.0,MDL,0.4827586206896552,0.37142857142857144
10,synchronous,80,50,1,1.0,BDE,0.4827586206896552,0.37142857142857144
10,synchronous,20,20,5,0.95,MDL,0.19444444444444445,0.09090909090909091
10,synchronous,20,20,5,0.95,BDE,0.19444444444444445,0.09090909090909091
5,synchronous,20,50,1,0.8847619047619047,MDL,0.5384615384615384,0.4117647058823529
5,synchronous,20,50,1,0.8847619047619047,BDE,0.5384615384615384,0.4117647058823529
5,synchronous,80,50,5,0.985679012345679,MDL,0.35714285714285715,0.2777777777777778
5,synchronous,80,50,5,0.985679012345679,BDE,0.35714285714285715,0.2777777777777778
13,synchronous,5,100,3,0.5566666666666666,MDL,0.15789473684210525,0.12195121951219512
13,synchronous,5,100,3,0.5566666666666666,BDE,0.13513513513513514,0.1
13,synchronous,80,50,1,0.949,MDL,0.41935483870967744,0.3939393939393939
13,synchronous,80,50,1,0.949,BDE,0.3870967741935484,0.36363636363636365
16,synchronous,50,20,3,0.921,MDL,0.13725490196078433,0.031746031746031744
